150.96,160.1,188.07,515.05,279.1,396.78,132.14,319.2,315.7,321.62,128.04,282.5,245.34,255.05,400.51,272.97,200.89,80.66,398.09,267.71,49.63,49.73,405.44,254.16,135.52,124.46,4.31,31.18,365.24,350.46,52.28,52.28,265.82,226.09,178.66,25.33,235.06,250.03,229.47,320.5,176.25,379.51,378.9,378.96,448.31,500.72,274.07,273.36,282.78,96.67,278.09,269.24,548.16,541.25,270.01,445.13,229.17,235.54,230.49,133.78,252.55,235.09,193.6,433.26,566.2,151.53,156.82,322.28,361.46,328.4,108.86,432.29,339.12,231.73,314.38,312.26,138.06,535.44,136.51,446.19,442.9,496.77,479.87,227.24,348.58,184.33,572.18,231.16,367.01,324.27,129.58,124.79,124.57,137,319.04,326.93,304.06,327.19,328.7,167.22,296.65,15.48,104.99,265.3,296.61,475.94,170.44,257.71,338.17,317.7,332.78,331.96,338.42,155.98,389.14,333.98,331.12,339.01,335.3,328.57,399.14,308.01,570.4,358.55,362.99,358.04,358.85,359.03,359.35,341.61,496.19,55.07,54.1,96.12,504.22,504.41,424.08,490.9,280.89,304.67,372.63,160.57,82.53,327.06,183.16,134.66,253.48,123.95,284.24,198.16,423.72,41.8,40.47,373.12,501.42,135.76,535.46,302.17,65.03,274.62,326.56,488.19,457.87,325.39,24.7,248.21,342.56,270.97,449.22,349.32,311.4,443.33,122.95,497.66,529.27,276.32,244.74,205.94,422.26,492.66,493.61,323.51,207.39,377.69,181.32,418.71,305.87,301.33,328.79,246.01,222.96,225.06,417.62,379.92,222.82,439.51,273.07,218.85,219.13,289.95,405.9,391.39,386.09,310.46,528.84,206.12,207.64,208.59,143.69,240.58,140.27,324.74,325.25,313.7,565.23,99.39,51.95,505.31,344.94,50.13,265.61,187.37,306.61,223.91,457.92,136.51,50.13,496.77,496.77,496.77
103.36,112.5,114.97,537.96,258.97,376.65,78.19,299.07,295.57,301.48,145.73,262.36,230.08,226.95,380.38,297.67,205.93,83.39,377.95,247.57,23.4,23.5,385.3,278.99,154.3,153.27,52.7,55.08,345.1,330.32,35.23,35.27,245.68,244.17,196.35,34.94,204.6,212.59,199.01,300.36,171.16,359.37,358.76,357.8,428.17,523.64,253.93,253.22,262.64,63.32,257.95,249.1,571.08,564.17,249.88,424.99,209.03,215.4,210.35,136.23,277.38,214.95,177.92,412.1,590.9,170.3,109.22,302.14,341.32,308.27,69.26,455.21,318.98,211.58,294.24,291.1,98.55,558.35,155.28,426.05,422.76,474.73,473.89,207.09,328.45,203.1,595.1,211.01,346.87,304.13,148.35,143.56,134.88,97.49,298.9,306.79,283.93,307.05,308.56,133.86,276.51,45.39,98.28,245.16,275.44,500.64,168.23,237.57,318.02,297.56,312.65,311.82,318.28,180.69,369.01,313.84,310.98,318.87,315.16,308.43,379.01,287.87,593.31,339.94,337.91,338.79,337.13,339.78,340.1,321.47,490.2,18.64,19.47,62.77,488.03,488.23,392.14,515.6,260.75,283.5,352.49,121.06,30.53,306.92,201.93,95.15,211.64,142.73,244.62,216.93,403.58,35.44,34.11,352.99,524.34,154.53,558.38,281.01,101.21,254.49,351.26,482.21,482.58,305.25,43.85,228.07,322.42,250.83,473.92,329.19,291.26,423.2,151.83,481.47,552.19,256.18,205.58,224.03,446.97,486.68,485.68,303.38,176.51,357.55,111,397.55,285.73,281.19,308.66,205.75,202.82,204.92,442.32,359.78,241.59,419.37,252.93,176.46,173.72,269.82,385.76,371.25,365.95,290.32,551.76,224.21,225.73,226.68,162.46,209.7,150.39,304.6,305.11,293.56,588.14,50.45,49.85,489.12,324.81,11.9,290.31,184.96,286.48,193.03,482.63,155.28,11.9,474.73,474.73,474.73
643.38,635.3,603.09,1021.33,797.39,933.49,560.49,837.8,833.43,839.35,415.93,800.79,771.36,768.44,918.84,788.26,368.98,471.67,916.7,783.59,557.75,557.51,959.91,769.46,400.54,422.61,531,547.17,883.32,868.6,568.13,569.04,784.21,332.96,363.22,542.09,349.8,345.47,350.83,839.21,390.25,897.65,897.04,896.71,977.32,1007,792.35,791.65,801.07,487.38,796.33,787.73,1054.44,1045.87,788.5,963.62,747.52,753.84,748.78,415.53,767.85,753.15,387.93,951.01,1045,391.52,643.96,840.99,879.48,847.01,536.47,938.57,857.01,748.73,832.27,830,559.8,1040.05,401.53,975.19,961.39,1004.46,987.56,744.24,866.61,368.24,1098.85,747.04,884.34,842.66,409.82,410.57,418.3,559.75,836.77,833.69,821.82,845.79,847.07,448.54,815.26,537.28,620.87,782.31,814.35,982.45,685.5,775.67,854.04,836.3,850.67,850.33,856.31,638.12,907.6,852.37,849.51,854.71,853.19,845.83,917.76,826.89,1097.07,866.4,869.27,864.32,865.13,865.31,865.63,859.5,1003.88,562.53,563.06,484.3,1010.72,1012.11,931.49,998.7,799.13,822.41,890.77,544.86,561.96,845.16,364.29,561.08,345.33,411.13,799.51,363.04,942.2,557.81,557.23,890.13,1007.7,400.78,1041.74,819.91,555.3,791.63,833.06,996.38,966.02,844,547.4,765.22,862.7,787.98,957.01,866.74,829.13,961.82,419.67,1005.35,1035.55,794.61,763.07,338.53,928.77,1000.35,1000.12,841.89,376.54,895.83,596.46,936.45,823.6,819.94,847.04,764.34,738.84,743.91,925.31,900.65,348.19,957.98,791.29,393.36,394.63,808.24,924.39,909.85,902.85,828.19,1035.12,323.03,321.27,323.3,393.3,350.93,403.42,843.34,843.85,829.58,1071.51,557.78,571.68,1013,862.95,539.75,780.87,381.17,824.95,368.13,965.61,401.53,539.75,1004.46,1004.46,1004.46
309.8,311.92,372.35,270.25,132.49,120.62,396.42,85.45,80.58,76.48,511.04,133.07,169,168.48,21.17,203.11,572.14,483.49,53.11,169.82,374.61,375.15,106.43,199.38,517.61,509.97,393.6,370.26,68.35,92.51,372.85,373.44,167.92,607.75,561.24,386.37,580.41,583.03,574.73,97.12,578.5,103.79,103.92,104.16,103.34,272.04,130.61,129.9,143.24,443.06,118.54,135.89,249.38,421.37,135.68,100.17,172.62,178.89,183.5,517.54,197.77,172.8,566.54,38.19,416.33,533.61,306.76,98.9,50.61,74.7,408.33,274.29,52.9,179.57,79.93,86.08,410.42,424.6,518.6,101.22,97.93,110.5,151.53,173.2,49.87,566.42,474.21,185.79,68.46,77.81,511.66,506.87,516.3,409.36,76.64,84.14,97.04,80.67,68.37,514.53,106.58,388.86,302.54,167.4,108.58,234.16,236.71,159.8,58.95,81.05,63.95,65.45,65.62,333.02,41.93,66.63,65.72,62.55,61.49,67.55,54.17,96.64,473.94,162.96,161.01,164.56,166.15,163.97,164.29,79.03,167.85,367.2,368.03,442.51,123.81,124,129.58,249.13,120.94,95.82,104.58,416.36,390.5,80.54,565.24,407.02,581.98,506.04,187.01,580.24,78.75,372.8,369.38,41.47,295.34,517.84,287.14,105.15,383.75,131.19,252.08,159.86,270.61,78.93,379.63,167.49,65.57,134.42,189.23,48.62,84.99,98.37,511.61,117.24,265.28,128.85,195.69,587.61,272.39,119.31,120.28,79.37,552.16,95.31,385.36,53.49,96.25,107.54,68.53,195.36,182.25,193.43,267.75,149.14,582.03,67.75,136.51,530.26,530.43,141.18,60.81,46.27,59.25,86,265.71,587.79,589.31,590.26,525.78,579.64,524.63,84.64,86.59,95.66,293.25,384.38,358.28,124.89,52.33,384.16,200.08,571.09,98.03,567.64,270.66,518.6,384.16,110.5,110.5,110.5
114.9,124.04,183.05,390.19,180.41,254.96,192.72,177.83,192.41,194.29,258.82,183.81,112.18,109.18,263.35,163.42,331.33,214.33,244.26,169.02,134.62,134.72,263.62,140.11,265.38,257.74,141.42,120.88,246.97,208.64,123.47,106.01,167.13,358.37,309.02,134.47,384.97,380.64,367.6,175.81,306.11,237.68,237.07,237.01,285.05,386.88,175.38,174.67,184.09,207.73,179.4,143.9,427.64,514.96,144.68,280.63,87.35,93.72,88.66,271.82,138.5,140.07,323.46,295.53,511.32,281.39,121.24,174.04,219.64,196.2,207.69,367.88,220.4,89.9,215.69,170.31,206.71,518.19,266.37,278.19,278.4,369.11,352.21,85.41,206.76,314.19,567.8,89.33,253.02,184.88,259.44,254.65,262.2,205.66,191.72,173.51,162.24,176.9,194.22,278.27,176.64,136.64,41.36,166.61,160.49,352.65,73.96,159.02,213.82,179.87,219.58,218.32,226.09,156.41,251.98,219.5,191.74,222.52,221.96,200.78,245.32,166.71,567.53,218.26,217.12,218,216.34,218.99,219.31,239.53,368.52,116.04,115.07,207.18,374.61,376.75,270.45,369.55,182.2,162.71,230.81,212.65,143.38,174.32,313.01,203.32,383.34,253.81,126.72,328.01,286.56,120.62,117.15,235.96,396.37,265.62,407.07,169,131.56,175.93,248.28,360.52,367.17,177.22,128.16,149.52,226.07,172.28,326.14,207.5,212.71,278.83,259.39,370,404.41,177.63,146.05,338.23,365.43,364.99,364,189.04,345.03,235.87,181.91,280.98,207.18,171.76,196.8,147.32,81.14,88,362.74,236.51,352.68,302.5,174.38,326.81,326.73,191.26,249.98,254.23,244.27,211.77,403.98,338.41,339.93,340.88,273.55,378.21,275.24,170.2,169.01,171.87,436.84,137.13,106.06,377.64,207.6,137.11,140.81,317.23,168.1,361.54,367.22,266.37,137.11,369.11,369.11,369.11
260.59,269.73,328.73,301.72,262.84,199.47,356.85,172.38,188.99,190.88,367.65,263.42,42.35,40.08,205.72,31.82,440.5,327.81,188.44,265.95,268.47,268.56,210.94,1.02,375.65,368.01,254.91,231.56,214.43,155.96,253.59,253.96,264.05,465.83,418.27,247.95,493.97,489.64,462.03,166.25,416.38,185,184.39,184.67,232.36,290.45,260.96,260.26,273.59,321.26,242.76,179.05,374.3,382.78,179.83,227.95,128.57,136.88,138.99,382.08,2.1,248.35,433.73,238.81,373.53,391.65,267.16,164.47,163.82,163.65,333.57,237.91,187.85,135.52,207.9,154.65,362.65,376.96,376.64,225.51,225.72,313.61,296.71,122.67,150.94,424.46,413.71,139.66,220.47,173.66,369.7,364.92,372.42,361.59,188.3,160.39,118.73,163.49,188.7,391.81,177.76,250.17,145.06,263.53,159.99,269.1,76.29,255.94,181.28,172.42,187.03,185.77,193.54,139.28,194.37,186.95,180.51,189.97,189.41,195.53,189.5,157.14,411.92,127.97,121.53,122.4,120.75,123.4,123.72,206.98,313.03,269.54,268.57,320.72,321.06,321.26,214.97,284.02,251.29,152.83,178.13,358.57,307.12,164.88,423.28,359.25,493.61,364.08,36.45,438.28,215.87,244.56,245.73,170.65,307.03,375.88,318.61,159.12,216.16,261.52,133.88,305.03,265.22,167.88,241.65,263.61,193.52,264.75,242.34,151.68,193.4,226.15,369.65,314.5,315.94,259.21,258,445.69,229.59,309.5,310.45,185.62,455.25,183.18,327.6,224.26,192.23,172.87,164.25,259.27,122.46,178.22,224.95,182.61,462.95,244.74,266.85,437.17,433.64,271.51,193.36,196.62,188.45,196.82,315.51,445.87,447.39,448.34,383.82,488.43,382.71,160.64,159.44,139.33,348.37,249.39,243.3,322.15,175.05,274.91,11.28,427.5,158.53,471.76,265.27,376.64,274.91,313.61,313.61,313.61
303.65,296.43,246.85,761.49,487.07,624.64,215.44,527.47,523.1,529.02,251.33,490.47,502.86,510.17,608.52,567.36,210.1,248.45,606.38,475.35,314.52,314.62,628.28,548.56,250.4,251.16,322.13,324.51,572.99,573.29,316.41,316.41,457.44,262.03,255.74,312.1,173.72,174.5,176.66,528.88,227.37,602.34,601.73,601.4,656.47,758.18,482.03,481.32,490.74,233.39,486,477.4,798.95,833.73,478.17,653.3,457.52,473.99,458.78,235.42,546.95,442.82,215.42,640.68,860.99,275.12,304.23,530.66,584.16,536.69,241.95,724.77,546.68,474.64,521.94,531.09,203.57,827.92,251.38,654.35,651.06,702.89,705.54,455.61,571.28,228.79,864.66,468.18,574.01,532.33,272.09,272.84,233.66,203.52,526.44,534.77,526.5,535.47,536.74,174.49,504.93,314.96,393.94,456.92,504.02,733.28,464.73,465.35,546.23,525.97,540.34,540,545.98,450.53,597.28,542.05,539.19,544.38,542.85,535.5,607.43,527.97,862.88,619.2,617.37,620.92,622.51,620.32,620.64,549.17,721.47,299.77,300.61,241.63,715.96,716.39,626.84,738.86,488.8,523.49,595.47,188.63,273.88,534.84,259.74,204.84,171.32,273.4,531.1,237.96,631.88,319.37,323.46,581.48,767.67,249.68,778.38,509.58,372.86,482.59,620.76,713.49,736.92,533.67,313.15,455.94,552.37,478.86,695.44,571.42,518.8,651.5,245.07,709.63,775.71,484.28,425.65,282.51,716.39,711.7,712.67,531.55,180.49,600.52,240.22,626.13,513.27,509.61,536.71,425.82,451.42,433.38,712.47,607.8,210.35,647.65,480.97,139.91,139.91,497.92,614.07,599.52,612.52,517.86,775.28,237.19,233.44,253.33,258.81,164.41,231.96,533.01,533.52,519.31,808.14,246.26,337.44,717.28,552.62,296.86,559.97,219.97,514.62,181.61,736.97,251.38,296.86,702.89,702.89,702.89
481.13,483.24,543.67,10.75,384.99,192.72,567.36,301.63,311.13,313.02,631.55,385.56,305.34,305.4,286.81,295.98,704.4,598.82,229.61,388.09,539.47,539.57,174.92,313.12,638.32,630.3,525.91,502.56,336.76,230.54,524.6,524.6,386.19,729.73,682.17,518.96,757.87,753.54,725.93,315.35,679.39,197.98,197.37,197.04,178.05,31.73,383.1,382.4,395.73,592.51,364.9,346.35,47.72,193.44,347.13,175.88,317.8,330.8,325.48,645.98,316,390.95,696.75,234.3,188.85,654.77,477.55,317.13,254.33,293.26,579.67,95.23,310.18,324.76,330.24,304.47,581.35,196.67,639.31,175.92,179.2,173.86,117.65,318.39,268.15,687.3,246.28,337.9,342.81,295.8,633,628.04,644.23,580.3,310.44,302.41,286.03,298.93,311.03,692.51,324.84,518.74,451.95,385.67,327.13,56.97,379.53,378.08,303.61,299.04,309.36,308.11,315.87,410.28,225.36,309.29,302.66,312.31,311.74,317.86,228.55,314.9,246.01,193.51,194.8,194.34,198.32,193.75,194.06,329.32,110.27,540.18,539.21,592.58,170.65,170.84,171.7,36.01,373.43,319.97,207.03,588,578.61,298.81,686.17,577.96,756.24,627.2,283.17,701.24,204.02,515.56,516.96,248.15,64.28,638.56,25.34,326.25,487.16,383.66,206.37,111.14,72.31,297.14,512.65,385.75,315.85,386.89,94.02,266.9,315.54,177.19,633.2,175.13,2.06,381.35,414,709.58,120.23,169.31,170.28,307.76,719.02,196.37,556.68,213.92,314.37,325.81,286.39,413.26,325.07,345.52,121.57,168.78,725.61,194.18,388.99,701.58,701.58,393.65,227.05,221.69,230.76,318.96,1.62,709.76,711.28,712.23,646.94,736.31,646.6,302.85,304.8,306.64,36.69,555.7,507.45,173.75,292.7,545.92,302.14,690.53,316.29,719.8,72.36,639.31,545.92,173.86,173.86,173.86
735.3,744.44,767.18,540.2,773.82,584.23,711.25,683.35,699.96,701.85,610.49,774.39,553.32,550.99,716.69,512.21,683.35,621.94,646.94,776.93,641.2,641.3,610.63,517.48,617.14,609.5,614.18,609.16,725.4,613.09,640.23,640.07,775.02,687.36,661.12,620.69,736.81,732.48,704.88,677.22,657.87,596.65,596.04,595.83,628.52,527.93,771.93,771.23,784.56,675.8,753.73,690.03,587.15,398.63,690.8,626.34,639.55,647.85,649.96,618.09,515.87,759.32,675.22,668.23,401.78,633.14,741.09,675.45,674.79,674.62,687.96,479.5,698.82,646.5,718.88,665.56,717.18,400.79,618.13,626.39,625.41,655.19,638.29,633.65,661.91,665.95,411.76,650.64,731.45,684.63,611.19,606.41,620.12,716.13,699.27,671.36,629.7,674.46,699.67,678.11,688.73,612.3,644.75,774.5,670.9,528.61,578.78,766.91,692.26,683.4,698,696.75,704.51,521.55,659.25,697.93,691.49,700.95,700.38,706.5,645.88,668.12,409.97,546.63,552.39,540.87,541.68,541.86,542.18,717.96,609.89,646.04,645.07,667.11,662.64,662.84,582.51,529.61,762.26,663.74,597.67,739.7,681.3,675.86,664.77,713.79,735.1,605.57,547.43,679.77,625.54,631.2,631.84,681.62,528.63,617.38,562.72,670.03,557.46,772.49,469.67,610.77,487.18,678.86,610.4,774.59,704.49,775.73,563.27,662.65,704.37,625.84,611.14,656.08,554.43,770.18,768.98,682.24,459.84,651.08,652.03,696.59,704.31,603.79,760.42,647.85,703.2,683.84,675.22,770.24,633.45,689.2,462.9,551.33,704.44,644.22,777.82,716.66,716.05,782.48,641.38,655.58,645.1,707.79,553.99,688.89,690.41,691.63,625.31,715.66,625.73,671.61,670.41,650.31,592.49,709.29,629.41,663.73,686.02,647.67,528.79,668.99,669.51,698.99,487.23,618.13,647.67,655.19,655.19,655.19
247.09,239.88,189.93,700.56,430.66,553.26,158.94,470.76,467.26,473.18,98.51,434.06,453.71,447.95,552.07,467.64,43.63,109.64,549.64,419.27,194.96,195.05,571.68,448.82,97.58,98.46,202.12,204.26,516.8,516.71,198.61,228.31,401.34,107.14,90.27,192.21,37.2,45.18,31.6,472.05,65.55,545.75,545.14,544.81,599.87,686.24,425.62,424.92,434.34,110.88,429.65,420.8,733.68,725.1,421.57,596.69,401.28,416.96,416.37,96.61,447.21,386.65,52.79,584.19,724.58,125.06,247.74,473.83,527.71,479.96,133.75,617.81,490.68,417.6,465.94,474.59,147.07,719.28,98.57,597.75,594.46,646.42,648.05,399.34,514.83,65.01,778.09,411.14,518.57,475.82,122.03,122.77,95.35,147.02,470.6,478.27,470.31,478.74,480.25,43.16,448.21,208,301.62,400.82,447.57,663.2,365.08,409.27,489.72,469.26,484.34,483.51,489.98,317.17,540.7,485.54,482.68,490.57,486.85,480.13,550.7,471.47,776.3,545.83,560.87,543.56,544.37,544.55,544.87,493.16,664.37,181.86,182.7,107.8,659.73,659.92,570.24,678.18,432.45,467,538.88,132.14,171.29,478.62,93.47,148.35,44.08,123.34,478.91,72.01,575.28,199.44,216.5,524.68,686.94,96.87,720.98,453.14,234.7,426.18,513.82,656.38,645.16,476.95,193.03,399.77,494.11,422.52,636.5,515.57,462.96,594.89,94.33,653.17,714.79,427.88,369.43,109.22,609.53,655.24,656.2,475.07,8.95,543.93,183.17,569.63,457.43,452.89,480.35,369.6,395.06,376.4,604.89,551.74,38.82,591.07,424.63,41.73,41.73,441.51,557.46,542.95,555.79,462.02,714.36,82.3,78.55,98.44,108.75,42.14,81.42,476.3,476.81,461.14,750.74,189.76,230.48,660.82,496.5,177.29,460.27,57.89,458.17,25.47,645.21,98.57,177.29,646.42,646.42,646.42
